ID,STORE,LABEL,SCORE,YEAR,MONTH,DAY,CONTENTS
29,애플,부정,3,2019,6,30,티밍 스트래스여러분 안녕하세요 저는 브롤스타즈를 하는 사람입니다.요즘 트로피가 올라갈수록 쇼다운 티밍이 너무 심하네요 너무 스트래스입니다.그러니까 티밍은 브롤러가 뱅뱅 도는 것입니다.그러니까 티밍을 하자라는 플래이어가 있다면 공격을 하고 빠지세요.그러면 그사람이 티밍을 하지 않겠다는 뜻입니다.이렇게 하는것이 강력 추천입니다.꼭 이렇게 하라는것은 아니고 그냥 강력 추천 입니다
77,애플,복합,5,2019,6,28,"다 좋은데...슈퍼셀은 붐비치,클래시 오브 클랜,클래시로얄,브롤스타즈 등등 여러 대작 게임을 만들었습니다.그 중 직접 캐릭터를 움직이고 공격하는 게임은 브롤스타즈가 최초인걸로 알고 있습니다.근데 여기서 브롤스타즈는 다 좋은데 다른 게임에서는 잘 볼 수 없는`티밍이 존재합니다.이것은 게임을 점점 흥미 없게 만듭니다.열심히 해서 3500점 달성했는데 티밍 때문에 3400대로 떨어졌습니다.1번은 5대1로 붙은 적도 있습니다...이 티밍 문제를 해결할 방법이 없을까요?그렇다고 티밍 유저를 욕할수도 없잖아요.티밍 유저한테 물어보면 티밍은 최고의 작전이랍니다.하.하.하.어이가 없네요.예전에 있던 흡혈 모드가 다시 나온다면 조금이나마 티밍을 해결 할 수 있지 않나 십네요.브롤스타즈는 엄청난 갓겜이지만 티밍으로 5점에서 4점으로 평가를 주고 십네요."
149,애플,복합,5,2019,6,28,"티밍ㅠㅠㅠ안녕하세요 저는 티밍 없이 오늘 우당탕 진흙탕이 돌아와서 리코를 했습니다. 그런데 19랭크 (460점)부터 티밍이 한판에 다이너마이크가 8명이 있었고 그중 7명이 저를 왕따시켰습니다. 그 판엔 ‘아 이번판은 운이 없나보다’했는데!!! 그 후로 3판연속 다이너 6명 이상 씩 티밍을 했습니다. 그땐 아 다이너 켓세키들....이라고 속으로 말했죠 그땐 전 첫번째 판 10등,두번째 세번째도 10등을 했습니다.마지막 판엔 9등을 했습니다. 2명씩 티밍하는거는 제가 프로티밍 박살러이다 보니까 2명은 무빙으로 거뜬히 잡을 수 있습니다. 그런데 4명 이상부턴 못하겠습니다. 우당탕 진흙탕에 운석좀 뿌려주시거나 음료수 꿀꺽좀 하게 해주셨으면 좋겠습니다 믿습니다 킹갓 제너럴 엠퍼러 갓퍼셀"
159,애플,긍정,5,2019,8,29,브롤스타즈 넘 재밌어요!!!!안녕하세요 브롤스타즈를 너무 재밌게 플레이하고있는 중학생 유저입니다.. 브롤스타즈를 하면서 다른모바일게임은 하지않고 이 게임만 하고있는데 넘 재밌게 하고있지만 한가지 부탁이있습니다.
176,애플,복합,5,2019,8,12,나의사랑 브롤스타즈제가 이게임이 글로벌로 출시되자마자 바로 다운받고 지금은 제가 하는 유일한 게임입니다. 그런데 요즘 현질을 그만하고 박스에서 스타파워를 얻으려고 하니 너무 어려워요. 아직도 한달넘게 지났는데 없는 스타파워가 5개 입니다. 현질은 이미 충분히해서 그만하고 싶습니다. 제발 스타파워 획득확률좀 올려주세요 ㅠㅠ 옛날에는 하루만에 나왔지만 요즘들어 보이지도 않네요
186,애플,부정,5,2019,8,20,이거사기임?많이하면할수록 돈주고사는 친구들 경험없는친구들하고 편만들고 팀도 이상하게 만들어서 자꾸 지게하는것같음
187,애플,긍정,5,2019,8,6,안녕하세요 1월부터플레이하는 유저입니다안녕하세요 저는 브롤스타즈가 정식 출시되고 얼마 안됀 2019년 1월부터 플레이하던 유저입니다
113,애플,부정,5,2019,8,8,점수패치점수패치로인해서 브롤스타즈 본질이 사라져가고 있습니다. 브롤스타즈는     3대3이나 1대1대1 게임인데 티밍이 너무 심해서 1대4를 하는 듯한 느낌이     강하게 있음니다. 새로나온 2번째 스타파위 특히 쉘리에 밴드에이드는 빠른. 시일내에 너프가 이루어지면 좋을것 갔습니다. 40%의 HP가 아닌 60%HP에서 풀리가 되면 좋을것 갔습니다. 꼭한번만 봐주세요 부탁드립니다. 전 참고로.  밴드에이드 스타파워를 가지고 너무사기적인 것 같아서 글올림니다
129,애플,복합,5,2019,8,14,접는브롤브롤승리는좋지만 매칭이 고장났습니다 옜날에 게임중 총트로피 500과250을만났습니다 20랭크를찍은 500 은상관없는데 250 은 랭크10 너무 문제입니다 수정이미 하면 감사하고요 안됐다면 수정해주세요 이러면 나는좋은데 상대만 불편해 집니다 수정부탁드립니다 그리고 과금은 괜찮은데 저같은무과금은 않좋앚졌습니다 이유는 패치입니다 토큰으로 얻어서 상자열는건 좋았는데 패치후 불편해졌습니다 선택으로 스타포인트 또는 토큰을얻을수 있게하던지 스타샆에 상자를 뿌리던지 해주세요 그리고 현질을하지않는한 메가박스를 열수없습니다 저같은경우에 무과금인데 보석을 얻는게 상당히어렵습니다 그러무로 토큰1000 또는 스타토큰100으로 얻을수있게해주세요 감사합니다
219,애플,복합,3,2019,8,6,"게임 나오자마자 시작해서 지금까지 온 사람의 리뷰재밌다. 오래 할수록 재밌는 게임이다. 별점 5개를 받아도 손색이 없다. 하지만, X같은 현질유저들과 패작러들, 잠수 등의 유저들이 점점 많아짐로써 게임을 하면 스트레스가 풀려야 하는데 스트레스가 더 쌓이는 느낌이 든다. 특히, 팀원이 스타 파워도 있는데 너무 못한다? 싶어서 프로필을 봤너니 트로피는 1000대이고, 보유한 모든 영웅이 스타 파워가 있었다. 그렇다. 현질 유저였다. 슈퍼셀에게 부탁한다. 현질유도를 할거면 레벨에 따라 매칭시키지 말고 제발 트로피에 따라 매칭시켜줘라. 그리고 제발 신고 기능좀 만들어 줘라. 신고가 없으니 잠수와 패작도 는다. 게임 초창기가 정말 좋았는데 요즘 왜이런지. 그래도 게임은 재미있다. 장담한다."
