ID,STORE,LABEL,SCORE,YEAR,MONTH,DAY,CONTENTS
21,애플,긍정,5,2019,1,29,"지금까지 해온 게임 중 최고요즘 게임들은 설치 시간, 업데이트 시간, 게임 로딩 시간, 게임 시작하는 로딩 시간... 아무리 재미있는 게임일지언정 시간이 참 오래걸려서 키다가 끄는 경우가 많았는데, 브롤러는 우선 모든게 짧은 시간에 해결되고, 그렇다고 게임 퀄리티나 재미가 떨어지는 것도 아닙니다. 재미도 있고 게임 특징도 있고, 조작도 간편하고, 친구들과 하기에도 즐겁게 할 수있고 장담점을 나누면 끝도없겠지만 지금은 너무 즐겁게 하고 있어서 제게는 장점뿐이 안느껴지네요. 우선은 한번씩 해보고 판단 하시길 바랍니다. 좋은 게임 감사드립니다."
280,애플,긍정,5,2018,12,16,진짜 재밌긴한데폰이랑 패드랑 2개를 원래 연동해서 썼는데
310,애플,부정,5,2019,1,20,"다 필요없고 재미있는건 사실인데다섯판 중에 한판은 반드시 렉걸려서 팅김. 롤이 다섯판 중 한판은 꼭 팅겨서 아예 겜 자체가 불가하다고 생각하면 이해가 빠를 듯, 차라리 시작이라고 안하면 빡치지는 않지. 얼마나 마니 팅겼는지 로딩음악 2초만 들어도 팅기는 걸 알고선 바로 게임 끔. 그렇게 첨에는 한시간 뒤, 그담엔 3시간, 그담엔 반나절, 그 다음엔 하루만에 접속하게 됨."
320,애플,부정,1,2019,1,29,"서버상태 참.. 대~ 단하다 ㅋ별 1개 주기도 아깝네. 방금까지 플레이하더 욕나와서 리뷰씁니다. 아니 와이파이 상태 매우좋음인데 계속 서버 불안정 뜨면서 컨트롤이 안되네? 나갔다 들어오면 뒤져있고 ㅎㅎ 어차피 이제 고등학생 되서 겜 접을 생각이었는데 게임 운영 이따구로 하면 안되지.. 하여튼 티밍,버그 도 안잡고 참 잘~하는짓이다 ㅋ"
470,애플,부정,5,2019,1,14,게임은꿀1.게임은 꿀잼인데 니들이 못해서 그렇게 느끼는거고 이어폰 뺐을때 소리 안들리는거는 동영상 1개보고오면 나아지니까 못하고 안하면서 브롤러 안준다 하지말고 열심히해보고 그런 말을해라
500,애플,복합,1,2019,1,11,별 하나도 아까워요와이파이 빵빵한데 자꾸 끊기고 애들 내캐릭 뿐만아니라 상대방도 순간이동 개꿀 존맛탱 한번씩 이동도 안함 그냥 으더터지기만 하는 게임 현질유도는 안하지만 꼭 해야함 왜냐하면 캐릭터 구데기만있으면 절대 못이김 캐릭터 상성따윈없고 그저 강하고 좋은캐릭만 이길수있음 그것은 상자에서만 가아아아끔 나오는데 고렙되면 상자도 하루에 하나 깔수있을까말까
370,애플,부정,5,2018,12,18,굿굿기본 상자에서도 모든 등급 케릭터가 다 뜨기때문에 현질유도도 다른 게임에 비해 덜합니다.
690,애플,복합,5,2019,1,10,제발.. 브롤러좀ㅠ 무과금은 게임하지말라는건가..전설이나 영웅 브롤러만나면 필패임;; 어떻게 한번을 안줄수가.. 아무리 무과금이라고 하지만ㅠ 너무하네...ㅠ 게임은 정말 재밋는데ㅠ 무과금으로 열심히해서 2000점올렷는데 그이후로 기본적인 캐릭으로 무리네요ㅠㅠ
540,애플,부정,4,2019,1,20,충분히 재미있다매크로 돌려서 게임 잡히면 가만히 서서 앞만 바라보고 공격만 하는 짱깨새끼들때문에 진절머리가 난다.
560,애플,복합,5,2019,1,12,"와이파이 렉, 그리고 움직임 멈추는오류 좀 고쳐주세요게임을 하다보면 와이파이가 풀로 뜬 상태로 하는데 계속 와이파이 오류뜨고 그다음 가끔식 플레이시에 움직임이나 화면이 멈춥니다 폰이 아이폰8이고 저장공간도 40기가나 있는데도 렉이 너무 심해요 이러한 문제를 고치면 갓겜이 될수있습니다 빨리 고쳐주세요 내 트로피 렉땜에 날라가고있다고요"
