,brand,store,sido,gungu,address
93,cheogajip,비전점,경기도,평택시,경기도 평택시 중앙로235 (비전동)
94,cheogajip,능곡점,경기도,시흥시,경기도 시흥시 능곡중앙로77
95,cheogajip,비산점,경기도,안양시,경기도 안양시 동안구 평촌대로408 (비산동)
96,cheogajip,부곡점,경기도,의왕시,경기도 의왕시 삼동 150-16
97,cheogajip,홍성점,충남,홍성군,충남 홍성군 홍성읍 충절로1053번길 41
98,cheogajip,율량사천점,충북,청주시,충북 청주시 청원구 율량로190번길19
99,cheogajip,증평점,충북,증평군,충북 증평군 증평읍 문화로83
100,cheogajip,송강테크로점,대전시,유성구,대전시 유성구 구즉로48번길10
101,cheogajip,몰운대롯데캐슬점,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 100, 101호(다대동,롯데캐슬몰운대아파트부상가)"
102,cheogajip,옥포돌미점,대구시,달성군,대구시 달성군 옥포면 돌미상업로2길 26
103,cheogajip,영양점,경상북도,영양군,경상북도 영양군 영양읍 중앙로 111
104,cheogajip,대도점,경상북도,포항시,경상북도 포항시 남구 대도동 163-1
105,cheogajip,대합공단점,경남,창녕군,경남 창녕군 대합면 대합산업단지로 119-15
106,cheogajip,배곧점,경기도,시훙시,경기도 시훙시 배곧4로32-27
107,cheogajip,광주점,경기도,광주시,경기도 광주시 송정동111-1
108,cheogajip,신하점,경기도,이천시,경기도 이천시 부발읍 신하리 432-15
109,cheogajip,관양점,경기도,안양시,경기도 안양시 동안구 관양동 1423
110,cheogajip,중동점,경기도,부천시,경기도 부천시 원미구 부흥로 272번길 22
111,cheogajip,조암점,경기도,화성시,경기도 화성시 장안면 기아자동차로 789 103호
112,cheogajip,정왕점,경기도,시흥시,경기도 시흥시 정왕동 1193-14
113,cheogajip,일죽점,경기도,안성시,경기도 안성시 일죽면 송천리 18
114,cheogajip,인계점,경기도,수원시,경기도 수원시 팔달구 인계동 1008-9
115,cheogajip,이천사동점,경기도,이천시,경기도 이천시 대월면 사동리 182-2
116,cheogajip,은행점,경기도,시흥시,"경기도 시흥시 시흥대로 1074번길 28,106호(은행동, 녹원아파트 상가동)"
117,cheogajip,월곶점,경기도,시흥시,경기도 시흥시 월곶동 995
118,cheogajip,안성원곡점,경기도,안성시,경기도 안성시 원곡면 칠곡리 184-8
119,cheogajip,우만점,경기도,수원시,경기도 수원시 팔달구 세지로421번길 37 (우만동)
120,cheogajip,호법점,경기도,이천시,경기도 이천시 호법면 후안리 267-4
121,cheogajip,하안8점,경기도,광명시,경기도 광명시 하안동 260-2 8단지상가 104-2
122,cheogajip,하안12점,경기도,광명시,경기도 광명시 하안동 62-4  1층 3호
123,cheogajip,하안11점,경기도,광명시,경기도 광명시 하안동 30-5  10 단지상가  104
124,cheogajip,포일내손점,경기도,의왕시,경기도 의왕시 내손동652-15
125,cheogajip,포도원,경기도,안양시,경기도 안양시 동안구 호계3동 811 현대홈타운상가 107
126,cheogajip,평촌5점,경기도,안양시,경기도 안양시 동안구 평촌동 898-2 초원아파트상가110
127,cheogajip,태전점,경기도,광주시,경기도 광주시 태전동 688-1
128,cheogajip,철산점,경기도,광명시,경기도 광명시 철산동 240  주공13단지 상가동
129,cheogajip,철산2점,경기도,광명시,"경기도 광명시 연서로2번길 11, 1층 1호(철산동)"
130,cheogajip,천리점,경기도,용인시,경기도 용인시 이동면 천리 56-6
131,cheogajip,중앙대,경기도,안성시,경기도 안성시 대덕면 내리 682-3
132,cheogajip,안양중앙점,경기,안양시,경기 안양시 만안구 삼덕로 80-1 (안양동) 1층
133,cheogajip,안양2점,경기도,안양시,경기도 안양시 만안구 안양동 873-162
134,cheogajip,안성점,경기도,안성시,경기도 안성시 도기 4길 9(도기동)
135,cheogajip,신흥산성점,경기도,성남시,경기도 성남시 수정구 수정남로 305번길11.103호
136,cheogajip,신천리점,경기도,시흥시,경기도 시흥시 호현로49번안길 1(대야동)
137,cheogajip,신갈점,경기도,용인시,경기도 용인시 기흥구 신구로 38 청솔학원
138,cheogajip,송내우성,경기도,부천시,경기도 부천시 소사구 송내동 336-15
139,cheogajip,소사점,경기도,부천시,"경기도 부천시 소사구 소사로202번길 27, 1층(소사본동)"
140,cheogajip,성포점,경기도,안산시,경기도 안산시 상록구 성포동 592-2
141,cheogajip,석수엘지점,경기도,안양시,경기도 안양시 만안구 석수동 415-2 엘지빌리지 상가
142,cheogajip,샘마을점,경기도,안양시,경기도 안양시 동안구 호계동 1116 샘마을상가 1층
143,cheogajip,삼보점,경기도,시흥시,경기도 시흥시 대야동 275 삼보상가 1층 1호
144,cheogajip,산본점,경기도,군포시,경기도 군포시 산본동 1069-3 (1층)
145,cheogajip,북리점,경기도,용인시,경기도 용인시 처인구 남사면 북리 680-13
146,cheogajip,북내점,경기도,여주시,경기도 여주시 북내면 여양2로 274
147,cheogajip,케이준 부곡점,경기도,안산시,경기도 안산시 상록구 성호로 340
148,cheogajip,보정점,경기도,용인시,"경기도 용인시 기흥구 죽현로 8-20 130(보정동,아이원프라자)"
149,cheogajip,범계점,경기도,안양,경기도 안양 동안 비산 1102 관악타운 상가122
150,cheogajip,백암점,경기도,용인시,경기도 용인시 처인구 백암면 백암리 391번지
151,cheogajip,백사점,경기도,이천시,경기도 이천시 백사면 현방리 67-12
152,cheogajip,박달점,경기도,안양시,경기도 안양시 만안구 박달동 149-1
153,cheogajip,미양점,경기도,안성시,경기도 안성시 미양면 보체리 405 상가 501동 101호
154,cheogajip,모현점,경기도,용인시,경기도 용인시 처인구 모현면 일산리112-82
155,cheogajip,만선점,경기도,광주시,경기도 광주시 곤지암읍 만선로 45
156,cheogajip,둔전점,경기도,용인시,경기도 용인시 처인구 포곡읍 포곡로 118번길 24-11
157,cheogajip,능평점,경기도,광주시,경기도 광주시 오포읍 수레실길 5
158,cheogajip,금정점,경기도,군포시,경기도 군포시 금정동 79-1 1층
159,cheogajip,군포점,경기도,군포시,경기도 군포시 당동 914-5번지
160,cheogajip,구성점,경기도,용인시,"경기도 용인시 기흥구 구성로 186(언남동, 신일푸른솔아파트단지내 1층"
161,cheogajip,광명2점,경기도,광명시,경기도 광명시 광명동 158-240 1층
162,cheogajip,공도점,경기도,안성시,경기도 안성시 공도읍 고무다리길 3
163,cheogajip,거모점,경기도,시흥시,경기도 시흥시 군자로504번안길 12(거모동)
164,cheogajip,갈산점,경기도,이천시,경기도 이천시 갈산로 87번길 4(갈산동)
165,cheogajip,가남점,경기도,여주시,경기도 여주시 가납읍 태평중앙1길 8-10
166,cheogajip,한솔새롬점,세종시,누리로28,세종시 누리로28
167,cheogajip,금정산SK점,부산광역시,금정구,"부산광역시 금정구 식물원로 82, 302동 201호(장전동, 금정에스케이뷰)"
168,cheogajip,평촌2점,경기도,안양시,경기도 안양시 동안구 평촌대로127번길 38
169,cheogajip,목감점,경기도,시흥시,경기도 시흥시 목감중앙서로20 시흥목감엘에이치 7단지
170,cheogajip,시화계룡점,경기도,시흥시,"경기도 시흥시 중심상가로 127, 상가동 108호(정왕동)"
171,cheogajip,시화3점,경기도,시흥시,"경기도 시흥시 정왕대로28번길 31 , 110(정왕동)"
172,cheogajip,시화2점,경기도,시흥시,"경기도 시흥시 옥구천서로373번길 43, 104호(정왕동, 주공1단지분산상가)"
173,cheogajip,연지점,부산광역시,부산진구,"부산광역시 부산진구 새싹로 184, 1층 101호(연지동, 연지메디컬센터)"
174,cheogajip,신라대점,부산광역시,사상구,"부산광역시 사상구 백양대로 703, A동(덕포동)"
175,cheogajip,연제점,부산광역시,연제구,부산광역시 연제구 거제천로 183(거제동)
176,cheogajip,정관롯데캐슬점,부산광역시,기장군,"부산광역시 기장군 정관읍 정관3로 52, 상가동 101호(롯데캐슬)"
177,cheogajip,호계2점,경기도,안양시,경기도 안양시 동안구 호계동 912-2
178,cheogajip,향남2점,경기도,화성시,경기도 화성시 향남읍 신광길 19. 102호
179,cheogajip,위례점,경기도,성남시,경기도 성남시 수정구 위례순환로 4길 34(창곡동)
180,cheogajip,신림역점,서울특별시,관악구,"서울특별시 관악구 신림동길 40, 101(신림동)"
181,cheogajip,동삭점,경기도,평택시,"경기도 평택시 동삭로 397 상가동 104,105호"
182,cheogajip,길동점,서울시,강동구,서울시 강동구 길동 99-1
183,cheogajip,괴안점,경기도,부천시,경기도 부천시 소사 괴안동 89-1
184,cheogajip,덕진하가점,전북,전주시,전북 전주시 덕진구 가리내5길 16 103호(덕진동2가)
185,cheogajip,삼안점,경상남도,김해시,경상남도 김해시 삼안로 131번길 8-4(삼방동)
186,cheogajip,북정점,경상남도,양산시,경상남도 양산시 북정로 101(북정동)
187,cheogajip,산하1호점,울산광역시,북구,"울산광역시 북구 화암6길 14, 1층 101호(산하동)"
188,cheogajip,부곡월산점,경상남도,김해시,"경상남도 김해시 월산로 111-67,1 1층 105호(부곡동, 신화프라자)"
189,cheogajip,괘법한신점,부산광역시,사상구,"부산광역시 사상구 광장로 37번길 82, 1층(괘법동,대동래미안)"
190,cheogajip,아주점,경남,거제시,"경남 거제시 아주1로1길 7-2,1층(아주동)"
191,cheogajip,오동동점,경남,창원시,경남 창원시 마산합포구 오동동10길 15(오동동)
192,cheogajip,예산점,충남,예산군,충남 예산군 예산읍 역전로 160번길 16. 1층 107
193,cheogajip,대소점,충북,음성군,충북 음성군 대소면 오태로 75-1
194,cheogajip,옥포돌미점,경상남도,창녕군,경상남도 창녕군 대합면 대합산업단지로 119-15
195,cheogajip,대도점,경상북도,포항시,경상북도 포항시 남구 상대로 142
196,cheogajip,진천장관점,충북,진천군,충북 진천군 진천읍 장관2길 139-1
197,cheogajip,삼성2점,대전,동구,대전 동구 현암로 36
198,cheogajip,삼성점,충북,음성군,충북 음성군 삼성면 덕정로62번길 2
199,cheogajip,무극점,충북,음성군,충북 음성군 금왕읍 무극로 234
200,cheogajip,경산남산점,경북,경산시,경북 경산시 남산면 산양길 9
201,cheogajip,계백점,대전시,중구,대전시 중구 문화로90
202,cheogajip,원성점,충남,천안시,충남 천안시 동남구 버들로127
203,cheogajip,가양점,서울,강서,서울 강서 가양 1475 강변아파트상가 203
204,cheogajip,등촌점,서울특별시,강서구,서울특별시 강서구 등촌동 704  주공9단지아파트상가동102호
205,cheogajip,방화점,서울특별시,강서구,"서울특별시 강서구 방화대로33길 17 (방화동,1층)"
206,cheogajip,신길점,서울시,영등포,서울시 영등포 신길 95-62
207,cheogajip,신풍역점,서울특별시,영등포구,"서울특별시 영등포구 신길로 108(신길동,남서울 아파트상가.신길동3591)"
208,cheogajip,신대방,서울시,동작구,서울시 동작구 대방동 409-10
209,cheogajip,암사점,서울,강동구,서울 강동구 암사동 425-197번지
210,cheogajip,풍납점,서울,송파구,서울 송파구 풍납동 392번지
211,cheogajip,송파점,서울,송파구,서울 송파구 송파동 135-18 102호
212,cheogajip,케이준 가락점,서울특별시,송파구,서울특별시 송파구 가락동 82-6번지
213,cheogajip,문정점,서울,송파구,서울 송파구 문정동 29
214,cheogajip,오금점,서울,송파구,서울 송파구 오금동 151-6번지
215,cheogajip,일원점,서울시,강남,서울시 강남 일원 682-7 1층
216,cheogajip,삼전점,서울시,송파,서울시 송파 삼전 167-17
217,cheogajip,신천점,서울시,송파,서울시 송파 잠실 185-9
218,cheogajip,압구정점,서울,강남구,서울 강남구 신사동 653-15번지 2층
219,cheogajip,잠원점,서울,서초구,서울 서초구 잠원동 53번지 현대상사 1층 6호
220,cheogajip,방배점,서울,서초구,서울 서초구 방배동 868-28번지
221,cheogajip,양재점,서울,서초구,서울 서초구 양재동 6-37번지
222,cheogajip,대치점,서울,강남구,서울 강남구 대치동 922-14번지
223,cheogajip,서초점,서울,서초구,서울 서초구 서초동 1342번지
224,cheogajip,역삼점,서울,강남구,서울 강남구 역삼동 782-28번지
225,cheogajip,논현점,서울,강남구,서울 강남구 논현동 192-1번지
226,cheogajip,여의도점,서울시,영등포구,서울시 영등포구 여의도동50 시범상가 
227,cheogajip,대방점,서울,동작구,서울 동작구 대방동 68-35번지
228,cheogajip,장승배기점,서울,동작,서울 동작 상도 373-72번지
229,cheogajip,봉천점,서울,관악구,서울 관악구 봉천동 885-1번지
230,cheogajip,행운점,서울,관악구,서울 관악구 행운동 66-117번지
231,cheogajip,우장산점,서울특별시,강서구,서울특별시 강서구 강서로 46길 51(내발산동)
232,cheogajip,화곡역점,서울특별시,강서구,서울특별시 강서구 화곡동 1062-20 2층
233,cheogajip,신정1점,서울특별시,양천구,"서울특별시 양천구 은행정로 5길 28,1층 102호(신정동)"
234,cheogajip,케이준 신도림점,서울시,구로구,서울시 구로구 신도림동 396 - 140
235,cheogajip,신정7점,서울특별시,양천구,서울특별시 양천구 신정동 203-1
236,cheogajip,당산점,서울,영등포구,서울 영등포구 당산동1가 378번지
237,cheogajip,대림점,서울시,영등포구,서울시 영등포구 대림동 1027-16
238,cheogajip,구로가산점,서울,구로구,서울 구로구 구로동 792-22번지
239,cheogajip,독산점,서울시,금천구,서울시 금천구 독산 179-12
240,cheogajip,시흥점,서울시,금천구,서울시 금천구 시흥동 887-24
241,cheogajip,원종점,경기도,부천시,경기도 부천시 원종동 382-7
242,cheogajip,목동점,서울특별시,양천구,"서울특별시 양천구 목동중앙서로 40 (목동,1층)"
243,cheogajip,사당점,동작구,사당동,동작구 사당동 312-9번지
244,cheogajip,상도점,서울,동작구,서울 동작구 상도1동 360-1번지
245,cheogajip,동방점,서울시,관악,서울시 관악 신림 246-23
246,cheogajip,신림점,서울시,관악구,서울시 관악구 신림동 96-87
247,cheogajip,개봉점,서울특별시,구로구,"서울특별시 구로구 고척로27길 58, 1층(개봉동)"
248,cheogajip,신정점,서울특별시,양천구,"서울특별시 양천구 신정로11길 62, 1층(신정동, 유광빌딩)"
249,cheogajip,화곡1점,서울특별시,강서구,"서울특별시 강서구 가로공원로 233  101(화곡동,뉴파인아파트상가1층)"
250,cheogajip,개봉2점,서울특별시,구로구,서울특별시 구로구 개봉동 357-22
251,cheogajip,한마을점,서울특별시,구로구,서울특별시 구로구 경인로 377-1 (고척동)
252,cheogajip,오류점,서울특별시,구로구,서울특별시 구로구 오류동 27-37
253,cheogajip,가좌점,인천시,서구,인천시 서구 가좌동 142-45
254,cheogajip,신현점,인천시,서구,인천시 서구 신현동 279-5
255,cheogajip,청라점,인천,서구,인천 서구 연희동 763-19
256,cheogajip,하늘도시점,인천광역시,중구,"인천광역시 중구 은하수로 351, 2동 103호 (중산동, 우미린1차상가)"
257,cheogajip,검암점,인천,서구,인천 서구 승학로 313-1
258,cheogajip,온수점,인천,강화군,인천 강화군 강화읍 길상면 온수리 538-10
259,cheogajip,검단점,인천,서구,인천 서구 검단로 487번길 5
260,cheogajip,마전점,인천,서구,인천 서구 완정로 34번길 47
261,cheogajip,만수2점,인천,남동구,"인천 남동구 백범로 206번길 13(만수동 ,1층)"
262,cheogajip,만수1점,인천,남동구,인천 남동구 만수동 932-3
263,cheogajip,만수3점,인천광역시,남동구,인천광역시 남동구 만수6동 1026-1
264,cheogajip,주안4점,인천시,남구,인천시 남구 주안4동 414-32
265,cheogajip,주안점,인천,남구,인천 남구 주안8동 1528-14
266,cheogajip,구월3점,인천시,남동구,인천시 남동구 구월동 1359-20
267,cheogajip,연안점,인천,중구,인천 중구 항동7가 58-4 라이프상가 1-107
268,cheogajip,용현점,인천광역시,남구,인천광역시 남구 용현동 342-2
269,cheogajip,송림3점,인천시,동구,인천시 동구 송림동 60-31
270,cheogajip,송림점,인천,동구,인천 동구 송림2동 55-1
271,cheogajip,송도점,인천시,연수구,인천시 연수구 컨밴시아대로 42번길 12
272,cheogajip,동춘점,인천광역시,연수구,인천광역시 연수구 연수동 610-2
273,cheogajip,인천논현점,인천광역시,남동구,인천광역시 남동구 논고개로 86
274,cheogajip,병방점,인천시,계양구,인천시 계양구 병방동 92-26
275,cheogajip,케이준 계양점,인천시,계양구,인천시 계양구 용종동 214-1
276,cheogajip,계산점,인천시,계양구,인천시 계양구 계수로1
277,cheogajip,효성점,인천시,계양구,인천시 계양구 효성동 192-1 (104호)
278,cheogajip,산곡점,인천시,부평구,인천시 부평구 산곡동 317-116
279,cheogajip,간석점,인천,남동구,인천 남동구 간석동 113-1번지 102호
280,cheogajip,구월점,인천,남동구,인천 남동구 구월동 1248-44
281,cheogajip,영흥점,인천시,웅진,인천시 웅진 영흥 내 6리 1691
282,cheogajip,진두점,인천시,옹진군,인천시 옹진군 영흥면 내리 8-200
283,cheogajip,부개점,인천시,부평구,인천시 부평구 부개동 140-22
284,cheogajip,케이준 삼산점,인천시,부평구,인천시 부평구 삼산동440-1삼산타운 1단지 B상가103호
285,cheogajip,부평점,인천시,부평구,인천시 부평구 부평동 904-16
286,cheogajip,주안2점,인천광역시,남구,인천광역시 남구 주안2동 550-23
287,cheogajip,동수역점,인천시,부평구,인천시 부평구 경인로 887
288,cheogajip,학익점,인천시,남구,인천시 남구 학익동665-3
289,cheogajip,연수점,인천,연수구,인천 연수구 연수동 497-7
290,cheogajip,옥련청학점,인천,연수구,인천 연수구 옥련동 367-7
291,cheogajip,육사점,서울시,노원구,서울시 노원구 공릉동 공릉사서함 77-5
292,cheogajip,수유화계점,서울시,강북구,서울시 강북구 노해로17길 51
293,cheogajip,창5점(쌍용),서울,도봉구,"서울 도봉구 마들로 551, 101동"
294,cheogajip,미아삼거리점,서울,강북구,서울 강북구 월계로 3길 68 2층
295,cheogajip,광희점,서울특별시,중구,"서울특별시 중구 마른내로 163,1층(광희동1가)"
296,cheogajip,연희점,서울특별시,서대문구,서울특별시 서대문구 증가로 34(연희동)
297,cheogajip,보문점,서울시,성북구,서울시 성북구 보문로109
298,cheogajip,정릉점,서울시,성북구,"서울시 성북구 보국문로 75,102"
299,cheogajip,청구점,서울시,중구,"서울시 중구 동호로12길 88(신당동,1층)"
300,cheogajip,서교점,서울시,마포구,서울시 마포구 성미산로17길 84
301,cheogajip,방학점,서울시,도봉구,서울시 도봉구 방학로 200-20
302,cheogajip,북가좌점,서울시,서대문구,서울시 서대문구 북가좌동 347-27
303,cheogajip,경희대점,서울시,동대문구,서울시 동대문구 청량리 1동 55-34
304,cheogajip,후암점,서울시,용산구,서울시 용산구 동자동 19-33
305,cheogajip,염리점,서울시,마포구,서울시 마포구 숭문4길 5
306,cheogajip,도화점,서울시,마포구,서울시 마포구 도화1동 25-4
307,cheogajip,이태원점,서울시,용산구,서울시 용산구 이태원동 225-60
308,cheogajip,응봉점,서울시,성동구,서울시 성동구 응봉동 193-118 1층
309,cheogajip,응암점,서울시,은평구,서울시 은평구 응암동 239-18
310,cheogajip,역촌점,서울시,은평구,서울시 은평구 역촌동 34-1
311,cheogajip,우이점,서울시,강북구,서울시 강북구 우이동 72-65
312,cheogajip,수유점,서울시,강북구,서울시 강북구 수유동 310-1
313,cheogajip,번동점,서울시,강북구,서울시 강북구 번동 148-42 1층 101호
314,cheogajip,창동점,서울시,도봉구,서울시 도봉구 창동 596-1 대우APT 상가 144
315,cheogajip,쌍문점,서울시,도봉구,서울시 도봉구 시루봉로2길 66 1층 102호
316,cheogajip,도봉2점,서울시,도봉구,서울시 도봉구 도봉동 635-13
317,cheogajip,녹천점,서울시,도봉구,서울시 도봉구 창동 38-1 주공17단지상가 101
318,cheogajip,월계미성점,서울시,노원구,서울시 노원구 월계동 17 미성상가 103
319,cheogajip,중계주공점,서울시,노원구,서울시 노원구 중계동 369-7 중계주공 2단지상가 106
320,cheogajip,공릉점,서울시,노원구,서울시 노원구 공릉동 240-235
321,cheogajip,중곡점,서울시,광진구,서울시 광진구 중곡동 79-10
322,cheogajip,면목점,서울시,중랑구,서울시 중랑구 면목동 657-56
323,cheogajip,신내점,서울시,중랑구,서울시 중랑구 신내동 472-3 
324,cheogajip,공릉2점,서울시,노원구,서울시 노원구 공릉동 707 공릉 2단지 상가 111
325,cheogajip,중계점,서울시,노원구,서울시 노원구 중계동 503 중계그린상가 B-107 
326,cheogajip,상계2점,서울시,노원구,"서울시 노원구 동일로215길 81,121(상계동,다상가)"
327,cheogajip,수락산점,서울시,노원구,"서울시 노원구 상계동 1110-6 종합상가 103,110,111호"
328,cheogajip,칠금봉방점,충북,충주시,충북 충주시 연수동 1245
329,cheogajip,청전점,충북,제천시,충북 제천시 숭문로20길 26(의림동)
330,cheogajip,지현점,충북,충주시,충북 충주시 사직산8길 22(지현동)
331,cheogajip,이류점,충북,충주시,충북 충주시 대소원면 대소원1길 21
332,cheogajip,용산점,충북,충주시,충북 충주시 용정2길 39-1(성남동)
333,cheogajip,영춘점,충북,단양군,충북 단양군 영춘면 온달평강로 56
334,cheogajip,연수점,충북,충주시,충북 충주시 금릉동 708-2
335,cheogajip,수안보점,충북,충주시,충북 충주시 수안보면 장터1길 19
336,cheogajip,부강점,충북,충주시,충북 충주시 교현동 1087
