ID,STORE,LABEL,SCORE,YEAR,MONTH,DAY,CONTENTS
203,애플,복합,5,2019,9,18,"친선게임브롤 스타즈 관계자 분들에게, 제 말을 꼭 들어두셨으면 좋겠습니다. 친선 게임은 재미있지만 조금 더 개선 되었으면 하는 부분이 있습니다. 첫번째로, 맵을 아예 통째로 편집해서 사용할 수 있게 해주면 좋을 것 같습니다. 그리고 없는 캐릭터도 사용해 볼 수 있게 해주면 좋을 것 같습니다. 이렇게 친선 게임이 변화된다면 더 많은 유저들이 생기고 인기가 더 좋아지지 않을가요?"
209,애플,부정,4,2019,9,13,확률 문제슈퍼셀님들 아무리 상자를 까도 전설이나 신화가 안나오는 6800트로피를 가진 바코드입니다.
212,애플,복합,5,2019,8,30,"도와주세요지금 용암초라는 사람많은 클럽에 킬러0429라는 닉네임은 가진 분이 욕설을하고 도배를 하고 방장욕을하며 주의를 주어도 계속 같은 행위를 하고있습니다.이 킬러0429님의 계정을 없세듀시면 합니다.게임은 좋은데 이런 사람들이 있네요.이 킬러0329라는분 트로피는 8000트로피 정도이고,엘프리모 렝크가 25입니다.이건 신고로 되는 문제가 아닙니다.아주 법정에 신고하고 싶지만 미래를 위해 이정도 하는거나 계정 삭제를 부탁드립니다"
218,애플,부정,5,2019,9,18,스파이크모티스얻는법제작진님읽어주세요여러분들도아니왜샌디가 전설이 에요? 아 하다하다이말까지까진안 하려고했는데 존*빡치네 그리고방금전설나오라고이고 보낸는데 전설1개영웅2개나왔는데 샌디가전설이면 차라리 영웅해도되지안아요?그리고 이글 보시는여러분깨말씀드립니다 전설스파이크얻고싶은분들은12개에상자를까면됩니다아닐수도있어요 또 모티스얻고싶은분들은 싱자열개를까주세요모티스말고따른 캐릭이나올수도있어요 제가이걸어떻게아냐구요 저희동생이12개상자를열었는데스파이크가나왔고상자10개를까니까모티스가나온다고해서저도 그렇게 해봤는데   진짜스파이크모티스가나왔네요 그리고제작진님 샌디나오게해주세요
154,애플,부정,5,2019,9,18,ID연동 버그안녕하세요 kim seung yeon이라는 유저 입니다.제가 슈퍼샐 아이디 연동 하려고 하는데 버그 인지 인증 비밀번호를 적었는데도 연동이 안 돼요 성공했다고는 뜨는데 ID연동이 안 돼요 발리 스킨이 않 받아지고 됐다 표시도 안 나왔다고 한 걸 보면 진짜 않 된거 같아요 이 버그좀 수정 해 주세요 심지어 재 친구가 유튜브 하는대 그 계정으로 사람들 깜짝 놀라게 해주고 싶다는데 않 돼요 빨리좀 수정해 주세요 감사합니다.
164,애플,복합,5,2019,9,12,"클럽혜택좀...브롤스타즈 게발자님, 브롤스타즈 정말 재미있게 하고 있습니다..제가 예전에 클레시 로얄을 했던 경험이 있었습니다.그런데 클레시로얄에는 카드 공유,주말이벤트 클랜 친선전등 여러 클랜관련 컨탠츠,혜택이 많았었는데 브롤스타즈에는 그런게 없어서 좀 실망했습니다. 그래서 브롤스타즈에 티켓,특별이벤트 처럼 클럽이벤트를 만들어서 클럽멤버들이 팀을 나눠서 플레이 하거나 아니면 클럽간에 대결을 하는 이벤트를 만들고, 클럽원들 간에 카드 pp를 공유하는 시스템도 나오면 좋을것 같아요.제의견 참고해 주시고요.감사합니다."
168,애플,복합,5,2019,9,13,"특가상품 현질유도안녕하세요. 저는 브롤스타즈를 재밌게 플레이 하고 있는 유저입니다. 저는 게임자체를 플레이 하는 것은 좋지만, 지차친 현질유도 때문에 눈살이 찌푸려 집니다. 저는 매일 상점에 들어가서 특가상품들을 확인하는데, 그 때 매번 실수로 제일 첫번째에 있는 현질 특가상품을 클릭합니다. 결제를 한번도 해본적은 없지만, 혹여나 결제를 할까봐 마음이 조마조마 합니다."
92,애플,부정,5,2019,8,30,문제가 있습니다정말 정말 재밌는 게임입니다 거의 하루종일 이 게임만 하고 거의 중독되어 있는 사람인데요 어제 업데이트가 되어서 신나게 게임을 해보니 레드와이파이 표시가 전에도 자주 떴지만 게임이 끝날 때마다 떠서 게임을 강제 종료하고 다시 들어가야하고요 화면이 안 바껴서 준비완료로 눌렀는데 변화가 없어서 뭐지 하고 껐다가 다시 키면 이미 게임이 시작되어 있고요 접속하려고 하면 서버 연결만 몇분이 걸리네요 다시 재접속해달라는 메세지만 10번은 본 거 같네요 친구랑 같이 하는데 저는 이미 시작하고 친구는 가만히 있길래 뭐하냐니까 매칭중이고 그러네요 업데이트된 이후로 불만 리뷰 꽤 있는 거 같은데 빨리 고쳐주셨으면 좋겠습니다
227,애플,부정,5,2019,9,14,슈퍼샐에게 보내는곳이아닌 브롤하는 유저들(와이파이문제가 있는)은 꼭읽어 보세요~~혹시집에서 쓰는 와파가 누군가와 같이 쓰는 와이파이라면 잘안될것입니다. 그 누군가가 만약 유튭을 보고있으면 더욱이고요.
228,애플,부정,5,2019,9,9,제발 신고기능좀 만들어주세요같이 하는 팀원들 잠수는 기본이고 브롤볼에서는 자살골 넣는 사람도 만났습니다 방금은 보스전 크레이지 모드하는데 어떤 일본인아이디 가진사람 모티스로 하루종일 도망만 다니고 공격도 안하면 게임을 어떻게 진행하란 말인가요... 신고기능을 만들어주시던지 저런 사람들 좀 어떻게 안되나요 게임 진짜 잘만들고 재밌어서 현질까지 하면서 키우는데 저런 사람만나면 짜증나서 하던것도 못하겠어요
